target,price,appellation2,text
3,60.0, Toscana,bacche buccia nero sottobosco aromio cuoio venire piano palato sapido mostra marasca pepe nero tabacco tannino levigato deciso acidita Bere 2026 Poggio Stenti Sangiovese
3,27.0, Toscana,aromi bacca buccia nero mento spezie cucina abbondare miscela 90 Sangiovese 10 Colorino palato succoso medio corpo offrire amarena maturo lampone schiacciato liquirizia chiodo garofare tannino levigato divertiti 2022 Barone Ricasoli Miscele Rosse Miscele Rosse
3,52.0, Toscana,prodotto 90 Merlot 10 Sangiovese aromio frutta maturo buccia scuro terra bruciato soffio vaniglia palato denso offrire confettura prugna nero rovere tostare moka tannino decisi astringenti Tenuta Trecciano Miscele Rosse Miscele Rosse
2,22.0, Sicilia e Sardegna,blend Grillo Carricante vino delicatamente profumato offrire aromio fiore bianco primaverile perare soffio macchia mediterraneo palato sapido fresco acidita pizzico salina accompagnare scorza limone suggerimento mela verde Casematte Miscela Bianca
3,65.0, Toscana,aromi quercio francese cocco spezia esotico frutta maturo buccia nero modellano naso soffio mentolo palato avvolgente mostrare estro finezza offrire amarena essiccato prugna macerare spirito cannella liquiriziare contrappongere tannino deciso grana nota espresso indugiare chiusura Sangiovese
2,10.0, Sicilia e Sardegna,aromio mela verde frutta nocciolo agrumo trasferire palato limone lima vino facile bere buono aperitivo o abbinare piatto leggermente condito Fazio Catarratto Bianco italiano
3,22.0, Piemonte,blend 60 Barbera 20 Pinot Nero 10 Merlot 10 Cabernet Sauvignon aprire aromio frutta buccia nero sottobosco frondoso palato deciso offrire mora noce moscato cannello fresco acidita tannino levigato divertiti 2019 braida Giacomo Bologna Miscele Rosse Miscele Rosse
2,28.0, Sud Italia,aromi frutta esotico perare fiore bianco primaverile fondere delicato soffio fumo palato sapido vibrante presentare frutta nocciolo bianco goccia limone pizzico mandore mielare acidita piccante nota salino aggiungere profondita Mastroberardino Fiano Bianco italiano
3,60.0, Piemonte,aromi bacca buccia scuro canfora iris spezie guidare quercia modellano naso palato corposo decisi tannino grana accompagnare ciliegia seccare spezia esotico erba botanico tritato Bere 2026 Mauro Veglio Nebbiolo
3,90.0, Sicilia e Sardegna,Agile fragrante rosso aggraziare sentore invitante frutto Bosco macchia mediterraneo rosare canfora radioso etereo elegante concentrato offrire amarena scorzare arancia anice stellare vibrante acidita tannino raffinato nota minerale piccante suggeriscere pietra bagnato guscio ostrico conferire tensione minerale Bere 2026 Franchetti Passopisciaro Nerello Mascalese Rosso italiano
2,28.0, Italia nord-orientale,aromi fieno riscaldare sole camomilla frutta nocciolo mescolano bianco secco medio corpo palato cremoso sapido acidita piccante esaltare pera giallo mela golden matura sentore nocciola Kellerei Kaltern Caldaro Pinot Bianco Pinot Blanc
2,35.0, Italia nord-orientale,bicchiere emergere aromio agrume ginestra spagnolo frutta nocciolo giallo palato lineare offrire pera Bosc nettarina tocco pompelmo brillante acidita Livon Ribolla Gialla Bianco italiano
2,25.0, Centro Italia,aromi inebriante fiore agrume frutta tropicale frutta nocciolo giallo aprire strada palato fresco piacevole distribuire albicocca ananas nettarina pizzico erba tritare vivace acidita castello Sala Miscela Bianca
3,80.0, Sud Italia,Tartufo cuoio prugna matura terra lavorato erbo sminuzzato aromio troverai impressionante rosso Lucido strutturato palato offrire marare mora maturo aniceo stellare chiodo garofare spina dorsale tannino vellutato fitto conferire sostegno deciso consistenza morbido Bere 2021 2031 contrade Taurasi Lonardo Aglianico Rosso italiano
2,20.0, Sicilia e Sardegna,naso delicato offrire sottile aromio fiore bianco primaverile pennello mediterraneo agrumo palato medio corpo offrire pesca bianco maturo melone melato pompelmo chiudere goccia salino limone Feudo Arancio Grillo Bianco italiano
1,49.0, Italia nord-orientale,prodotto interamente Chardonnay aprire aromio mela giallo matura fiore camomilla crosta pane soffio pane tostato palato elegante perlage continuo sottolineare scorze agrumo candito frutta nocciolo bianco matura nocciolere tostato fresco acidita ravvivo ricco sapore Rotari chardonnay
3,23.0, Piemonte,aromi bacca buccia nero liquirizia spezie cucina formare naso rosso accessibile palato vellutato offrire mora aniceo stellare pepe bianco tannino levigato Bevi presto voerzio Martini Dolcetto Rosso italiano
3,56.0, Toscana,offrire aromio frutta buccia scuro chicco caffe tostato quercio tostato palato teso tannino deciso asciutto accompagnare prugnare seccare caffe espresso salvia essiccato Bere 2022 2026 Villa Calcinaia Sangiovese
3,15.0, Piemonte,aromi cola ciliegia fiore campo erba selvatico spezie forno saltare bicchiere palato nota aromio frutta scuro maturare moderato acidita tannino Cascina Castlet Barbera
3,27.0, Piemonte,realizzato 85 Nebbiolo 15 Uva Rara rosso lucido aprire aromio spezia esotico petale rosa frutto Bosco Riflettendo naso palato luminoso lineare distribuire lampone schiacciato marare pepe macinare accanto tannino grana arrendevolo podere Valloni Miscele Rosse Miscele Rosse
0,10.0, Toscana,realizzato prevalentemente Sangiovese presentare aromio fruttato frutto Bosco soffio erba botanico aromio seguire palato luminoso semplice pompelmo rosa informale rinfrescante Renzo Masi Rosato Rose
3,60.0, Toscana,aromi sottobosco erba botanico formare naso sommesso sentore cuoio usato quercio tostato palato deciso suggerire spezie guidare quercia nota amare salvia polvere porcino grigliato minimo accenno amarena acerbo tannino granuloso serrare chiusura Alessandro Rossi Sangiovese
3,35.0, Lombardia,aromi bacca rosso Spezia Culinaria scuro mento selvatica soffio cuoio Nebbiolo montagna manuale palato sapido filante carico finezza offrere lampone tritare ciliegia marasca aniceo stellare tabacco tannino tesi ultrafine nota minerale chiudere finale vibrante acidita donare energia equilibrio Nera Nebbiolo
3,89.0, Piemonte,invitante sentore frutto Rossi petale rosa tabacco pipa pepe bianco aprire strada palato succulento elegante offrire mirtillo rosso succoso ciliegia rosso anice stellare tocco scorza arancia incorniciare tannino grana vibrante acidita Bere 2022 2032 Giulia Negri Nebbiolo
2,33.0, Italia nord-orientale,Ottenere frutta coltivare principio viticoltura biodinamico porta aromio ginestra spagnolo mela giallo leggere nota speziato palato riservato offrire crostare mela verde perare agrumo pizzico cera ape accanto croccante acidita Kellerei Kaltern Caldaro Pinot Bianco Pinot Blanc
2,45.0, Piemonte,100 Chardonnay villaggio Treiso carico mela cotto fiore bianco spezie dolce rocciare frantumare naso Fermentato affinare barrique francese 22 mese vino struttura ricco stratificato esprimere sapore frutta maturo frutteto cagliare limone vaniglia bilanciare vibrante acidita Tenute Cisa Asinari Marchesi Gresy Chardonnay
2,14.0, Veneto,aromio fiore campo primaverile erba botanico sentore noce palato piccante mostrare Albicocca matura scorza limone chiudere mandorla amaro Stefanini Garganega Bianco italiano
3,31.0, Sicilia e Sardegna,nota ricco ferro minerale terra mattone sangue inizio naso ricevere tocco fruttato ciliegia fragole continuare palato nota speziare aggiunta grano pepe nero scaglia peperoncino rosso terrosita seguire percorso bilanciare acido vivace Pietradolce Nerello Mascalese Rosso italiano
2,19.0, Toscana,realizzato Vermentino Malvasia Candia Aromatica Petit Manseng bianco facile bere presentare aromi fragranto fiore bianco campo agrumo frutta nocciolo bianco palato maturo rotore offrire albicocca lima pizzico salino Poggioventoso Miscela Bianca
3,85.0, Piemonte,aromi quercio francese cocco frutta buccia scuro fiore blu aprire strada lineare strutturato palato corposo offrire Marasca Matura vaniglia nocciolere tostato tannino tesi grana fitto Bevi 2024 2031 cordero montezemolo Nebbiolo
2,22.0, Piemonte,prodotto uva agricoltura biologico solfito aggiunto bianco insolito intrigante profume crosta pane arachidio miele scorzare agrumo aromio trasferire palato piccante mela giallo matura nota fetta limone candito castello Tassarolo Cortese Bianco italiano
3,57.0, Piemonte,invitante sentore terroso tartufo sottobosco violettare cuoio frutto Bosco prendere forma bicchiere palato succulento tannino grana dare supporto lucido succoso lampone composto ciliegia liquirizia pizzico tabacco equilibrare fresco acidita Bere 2020 2025 Luigi Baudana Nebbiolo
1,47.0, Veneto,maturo rotore tipico Prosecco necessariamente colpire corde giusto qualita grano erbo bruciare frutta fumo pane tostare zucchero residuo obiettivo complessita dimensione simile Champagne risultato convincente importare Enotec Imports bellerive Prosecco Frizzante
1,25.0, Veneto,aromi noce erba tritato scorzare arancia formare naso delicato palato susseguire profume mela giallo nota medicinale contrapporre brillante acidita vivace perlage Valdo Glera Bianco italiano
1,67.0, Lombardia,aromi deciso tostato lievito lasciare pesca sentore selvaggina seguire palato sapore carnosi accanto sentore anice frutto pietra ricco gestire carne rosso tavola finale intenso Ca Bosco Miscela frizzante Frizzante
3,75.0, Piemonte,bacche rosso rosa spezie scure mentolo formare naso palato aggraziato offrire succoso ciliegia marasco composto fragole liquirizia Brillante acidita tannino levigato fornire supporto conferire finezza Bere 2031 G D Vajra Nebbiolo
0,15.0, Veneto,palato seguire aromo fruttato bacca rosso selvatico pompelmo rosa leggero accenno zenzero frescare acidita ravvivare chiusura ciliegia leggermente canditare Zeni Miscele Rosse Miscele Rosse
1,19.0, Veneto,prodotto uva agricoltura biologico sentore delicato avvolgento pera Anjou biancospino soffio mandore palato spuma setoso accompagnare mela verde pesca bianco minimo accenno erba selvatico brillante acidita conferire chiusura sapido perlage Glera Bianco italiano
3,20.0, Toscana,miscela Sangiovese Cabernet Sauvignon aromio frutta maturo buccia scuro peperone spezie forno palato semplice offrire prugnare cotta chiodo garofare tannino levigato Bevi presto ambrogio Giovanni Folonari Miscele Rosse Miscele Rosse
2,38.0, Veneto,prodotto uva provenire vite 100 bianco abbagliante aprire inebriante sentore fiore giallo primaverile albicoccare fetta ananas essiccato mandore tostare soffio miele acacia palato concentrato offrire pere giallo matura perare giallo matura caramella limone pepe bianco accanto erba grigliato nota minerale grafita fresco acidita mantenere giovane teso Bevi o tieni premere complessita maggiore 2025 Gini Garganega Bianco italiano
2,15.0, Centro Italia,aprire profume richiamare fiore acacia camomilla soffio cera ape palato piccante offrire pompelmo mela verde pizzico mandore bianco acidita vivace Marotti Campi Verdicchio Bianco italiano
1,25.0, Italia nord-orientale,vino potere brunch bicchiere note fragola carnoso succoso tocco scorza limone naso palato ribes rosso aspro aprire palato finale luminoso rinfrescante Zaglia Rose
1,46.0, Lombardia,realizzato Chardonnay agricoltura biologico aprire aromio camomilla acacia frutta esotico palato morbido rotore offrire mela giallo matura vaniglia pizzico spezie forno sottile mousse Barone Pizzini Chardonnay
3,76.0, Piemonte,Sottobosco tartufo canfora mescolano sussurro viola selvaggina naso combinare struttura vecchio scuola finezza palato vibrante intenso offrire ciliegia rosso mirtillo rosso liquirizia nero incorniciare tannine giovanile austero nobile brillante acidita mantenere equilibrato energico Bere 2026 2046 Famiglia Anselma Nebbiolo
3,40.0, Toscana,blend Sangiovese Cabernet Sauvignon Merlot elegante rosso aprire aromio bacca maturo buccia nero terra cotto sole profumo violetta palato teso lineare offrire amarena essiccato ribes nero chiodo garofano tabacco tannino grana Altesino Miscele Rosse Miscele Rosse
2,9.0, Sicilia e Sardegna,vino cremoso ricco strato legno Chardonnay apertura pienezza Terre Ginestra Chardonnay
3,15.0, Toscana,aprire aromio prugna rosso vaniglia spezie forno aromio trasferire palato semplice tannino rotondo Casalino Sangiovese
3,20.0, Toscana,prodotto 90 Sangiovese 10 Canaiolo aprire aromio terra lavorato baccare maturo buccia scuro soffio viola facile bere succoso nota Marasca pepe bianco accanto tannino agile Bere 2020 Metinella Miscele Rosse Miscele Rosse
2,50.0, Sicilia e Sardegna,Delicati sentore fiore bianco primaverile agrumo frutta nocciolo bianco modellano naso seducente palato sapido delizioso sapido salino vibrante acidita accompagnare perare maturo mela giallo pompelmo caramella limone Carranco Carricante Bianco italiano
3,26.0, Toscana,profume confettura more fiore blu mescolano sentore sottobosco sorso disinvolto offrire ciliegia essiccato accenno chicco caffe tannino arrendevolo persistente lasciare finale secco Bere presto catturare frutto freschezza rimanenti Tenuta Pierazzuoli Sangiovese
2,18.0, Toscana,annare Uniti vino nocciolato ricco minerale immensamente fruttare provenire tenuta costiero Antinori ottimo vetta Vermentino potere raggiungere versione ricco lima pietra agrumo marzapane concentrare inizio Antinori Vermentino Bianco italiano
3,129.0, Piemonte,aprire aromio quercia cocco pane tostare canfora palato avvolgente offrire sapore Marasca esprimere moka anice stellare dominare rovere tannino stridente afferrare finale Bere 2021 Pio Cesare Nebbiolo
2,13.0, Centro Italia,aromio seducenti suggeriscere fiore bianco primaverile pesca palato luminoso offrire scorza nettarina croccare mela Granny Smith erba selvatico fresco acidita palazzone Miscela Bianca
3,300.0, Toscana,Violetta iris spezie calde cuoio terra bacca selvatico aromio troverai splendido rosso profumo allettare Lineare elegante radioso palato mostrare tensione giovanile vantare ciliegia rosso melograre anice stellare spezie forno scorzare arancia incorniciare tannino fitto levigato brillante acidita Bere 2025 2040 marroneto Sangiovese
